pv_sales,tw_sales,pv_entry_level_sales,pv_premium_sales,pv_export_sales,tw_export_sales,rural_demand_index,repo_rate,inflation_rate,consumer_confidence_index,urban_demand_index,automaker,region,vehicle_type,inventory_level,monsoon_index,gdp_growth,month,year
17570.0,26444.0,12500.0,6018.0,1648.0,6316.0,103.04,4.25,,125.46,92.39,Renault,Tripura,Passenger Vehicle,16.0,84.8,7.45,2,2017
14891.0,83653.0,6520.0,6045.0,1762.0,19173.0,97.65,5.5,3.07,111.72,,Royal Enfield,Telangana,Passenger Vehicle,22.0,82.67,,7,2025
12066.0,100967.0,15162.0,7899.0,2398.0,11431.0,102.69,6.5,2.21,91.0,115.81,Royal Enfield,Tripura,Two-Wheeler,30.0,119.19,7.88,12,2021
11902.0,18390.0,,,3181.0,11104.0,91.37,5.5,2.02,101.97,99.04,Hyundai,Gujarat,Passenger Vehicle,23.0,65.15,6.3,11,2019
26829.0,34074.0,12763.0,2603.0,1364.0,13776.0,100.76,4.25,3.08,110.47,119.35,Maruti Suzuki,Chhattisgarh,Passenger Vehicle,17.0,69.39,6.74,3,2016
26774.0,48590.0,8486.0,,1348.0,15717.0,91.45,7.5,3.92,86.49,122.76,Royal Enfield,Karnataka,Two-Wheeler,,103.43,9.05,8,2017
10209.0,92080.0,9302.0,7968.0,3818.0,11377.0,,4.0,7.37,107.79,78.39,Honda,Meghalaya,Passenger Vehicle,16.0,94.21,2.8,1,2023
22094.0,39069.0,12367.0,1254.0,1996.0,7470.0,106.8,5.0,6.13,93.63,80.58,Hero MotoCorp,Maharashtra,Two-Wheeler,20.0,82.07,7.24,6,2023
19191.0,9759.0,13427.0,10995.0,1979.0,22347.0,89.52,7.25,7.48,106.69,97.63,Renault,Jharkhand,Two-Wheeler,9.0,106.81,5.56,12,2019
11365.0,25940.0,7417.0,4618.0,3425.0,2191.0,86.18,4.75,6.59,110.62,110.62,Royal Enfield,Tamil Nadu,Two-Wheeler,30.0,45.23,7.32,6,2017
,63265.0,11891.0,4490.0,1062.0,6917.0,85.17,4.75,2.04,89.57,105.92,Bajaj Auto,,,,98.62,4.74,12,2020
11022.0,28392.0,10609.0,4203.0,1635.0,8576.0,79.89,6.75,5.59,,104.14,Renault,Punjab,Two-Wheeler,19.0,62.94,9.32,4,2015
26424.0,14041.0,,11903.0,2587.0,,105.51,6.25,3.6,112.76,106.05,Renault,Mizoram,Two-Wheeler,26.0,78.24,2.77,3,2019
12340.0,90192.0,8488.0,,1769.0,26594.0,107.47,,4.39,76.59,99.3,Maruti Suzuki,Kerala,Passenger Vehicle,15.0,107.38,8.91,10,2018
10035.0,63823.0,11183.0,6156.0,2373.0,12502.0,-24.16610447977618,,2.46,94.4,97.09,Maruti Suzuki,Madhya Pradesh,Two-Wheeler,13.0,125.17,9.82,1,2021
13960.0,33219.0,3890.0,4334.0,4094.0,-3045.422937516056,80.54,5.5,4.16,95.07,93.14,Suzuki Motorcycle,Arunachal Pradesh,Passenger Vehicle,16.0,100.03,,4,2025
10459.0,34126.0,4986.0,6427.0,4583.0,11915.0,117.29,,4.54,101.47,106.08,Maruti Suzuki,Kerala,Two-Wheeler,32.0,131.33,6.87,11,2024
18323.0,59396.0,9260.0,,3983.0,18220.0,115.34,6.25,2.45,97.37,109.24,Suzuki Motorcycle,Chandigarh,Two-Wheeler,12.0,84.69,6.17,3,2018
3463.0,29877.0,6506.0,3370.0,2943.0,18092.0,102.75,5.0,3.83,91.44,112.88,Renault,Uttar Pradesh,Two-Wheeler,14.0,111.82,7.29,4,2015
13967.0,71182.0,6239.0,,3550.0,12405.0,106.34,7.5,4.79,106.42,93.99,Hero MotoCorp,Arunachal Pradesh,Passenger Vehicle,26.0,95.98,,6,2023
11382.0,,4692.0,7213.0,3140.0,13290.0,93.7,,2.09,69.02,93.06,Honda,Himachal Pradesh,Two-Wheeler,11.0,125.02,7.74,5,2021
4697.0,50801.0,,3902.0,3293.0,10823.0,98.36,6.75,4.68,124.65,111.35,Mahindra,Delhi,Passenger Vehicle,22.0,136.49,4.43,2,2021
36132.0,116728.0,12303.0,6067.0,2045.0,16172.0,229.7904718380678,5.25,3.12,97.86,105.8,Mahindra,Lakshadweep,,22.0,88.94,8.41,10,2023
15317.0,28733.0,10059.0,5523.0,1557.0,33230.0,72.97,5.5,2.76,89.54,129.69,,Telangana,Passenger Vehicle,,61.01,9.77,3,2022
5684.0,48342.0,12161.0,,1384.0,17997.0,100.95,7.75,6.33,94.5,113.82,,Lakshadweep,Passenger Vehicle,22.0,64.0,2.48,12,2016
6918.0,116180.0,9176.0,7898.0,2336.0,,81.83,6.0,7.55,82.56,85.88,Yamaha,,Passenger Vehicle,21.0,130.43,2.07,7,2022
13960.0,48356.0,13401.0,9528.0,3551.0,10649.0,71.78,6.0,3.71,95.25,115.64,TVS Motor,Delhi,Two-Wheeler,13.0,92.31,9.87,12,2024
13972.0,83238.0,7475.0,4480.0,1538.0,14924.0,,4.25,5.22,98.31,78.03,Suzuki Motorcycle,,Passenger Vehicle,11.0,105.3,5.05,12,2024
10805.0,,,3639.0,2632.0,7755.0,,6.0,7.23,119.39,107.15,Mahindra,Andhra Pradesh,Passenger Vehicle,20.0,92.95,5.03,4,2016
21897.0,95530.0,22284.0,5070.0,3264.0,10085.0,81.83,6.5,,103.29,,Royal Enfield,Rajasthan,Passenger Vehicle,20.0,111.77,9.57,7,2020
8735.0,67719.0,7120.0,5764.0,,33321.0,94.51,6.0,3.65,97.78,91.44,,Jharkhand,Two-Wheeler,,118.88,8.28,1,2015
24402.0,49743.0,6122.0,4599.0,3261.0,24675.0,82.49,6.75,3.1,82.68,116.88,,Andhra Pradesh,Two-Wheeler,15.0,103.64,8.46,4,2023
15394.0,38448.0,-1122.9083773505427,8111.0,2418.0,21330.0,89.84,6.75,5.1,108.5,75.17,Kia,Tamil Nadu,Two-Wheeler,20.0,130.95,7.16,10,2023
12938.0,62185.0,5120.0,8167.0,2748.0,28334.0,79.92,5.5,4.23,101.85,117.67,,Ladakh,Passenger Vehicle,16.0,71.38,7.02,9,2025
14245.0,16441.0,14607.0,5550.0,3357.0,10940.0,83.71,6.0,6.99,126.32,96.1,Maruti Suzuki,Telangana,Passenger Vehicle,29.0,94.36,7.95,2,2016
8152.0,17065.0,14437.0,8232.0,2678.0,7321.0,110.57,5.0,2.67,,140.12,Hyundai,Uttar Pradesh,,27.0,82.82,3.24,4,2019
,,5365.0,6704.0,2803.0,19399.0,,7.0,7.183837206498519,77.35,95.84,Maruti Suzuki,Jammu & Kashmir,Passenger Vehicle,15.0,85.45,3.28,11,2021
8568.0,42167.0,6414.0,9288.0,1619.0,16225.0,95.47,7.75,5.2,110.84,87.43,Toyota,Goa,Passenger Vehicle,15.0,81.24,2.93,11,2020
15140.0,54744.0,5811.0,6259.0,1241.0,22501.0,122.19,5.0,3.07,97.81,118.35,Honda,Meghalaya,Passenger Vehicle,25.0,113.68,7.77,12,2021
12814.0,82157.0,4726.0,5305.0,2215.0,13811.0,85.79,6.0,2.6,94.44,105.78,Kia,Gujarat,Passenger Vehicle,20.0,87.21,9.42,9,2022
24680.0,85070.0,5895.0,3310.0,7058.0,7914.0,113.71,7.0,6.4,98.84,93.52,Maruti Suzuki,Andhra Pradesh,Passenger Vehicle,18.0,72.26,,1,2023
17910.0,24904.0,10426.0,5786.0,2727.0,38491.0,78.38,6.75,,101.91,91.74,Renault,Ladakh,Passenger Vehicle,24.0,81.56,6.64,5,2015
14448.0,57866.0,17545.0,6015.0,1777.0,,121.62,7.75,7.56,59.76,,Tata Motors,Jharkhand,Passenger Vehicle,23.0,100.85,-2.334883163568615,8,2022
18460.0,68879.0,7741.0,14052.0,1690.0,8642.0,106.04,5.0,6.57,101.14,,Hero MotoCorp,Haryana,Two-Wheeler,19.0,,2.62,11,2018
9107.0,,8004.0,5025.0,4601.0,22443.0,89.2,6.0,6.98,113.17,76.16,Kia,Tripura,Passenger Vehicle,17.0,117.38,9.0,5,2023
7908.0,14063.0,6004.0,4660.0,2088.0,14496.0,110.24,5.0,6.11,104.78,106.29,Royal Enfield,Mizoram,Passenger Vehicle,17.0,93.35,6.49,5,2022
14263.0,23229.0,12254.0,8447.0,3481.0,17997.0,112.91,5.25,2.19,81.56,108.44,Yamaha,Haryana,Passenger Vehicle,26.0,95.85,3.13,1,2024
26659.0,58400.0,8102.0,12828.0,1981.0,14858.0,84.47,4.0,6.36,77.74,98.52,Mahindra,Ladakh,Passenger Vehicle,27.0,73.63,9.87,10,2022
15129.0,79661.0,7685.0,10736.0,1812.0,16113.0,109.33,7.25,,92.71,93.09,,Chandigarh,Passenger Vehicle,13.0,90.23,6.96,6,2019
19394.0,40279.0,8949.0,,,7165.0,111.33,7.0,5.96,105.62,93.3,Maruti Suzuki,Delhi,Two-Wheeler,16.0,96.32,,3,2019
3214.0,40894.0,22601.0,5943.0,5670.0,31890.0,91.31,5.5,5.53,96.45,98.72,Tata Motors,,Two-Wheeler,16.0,80.93,,7,2025
6011.0,51049.0,5196.0,8863.0,3318.0,8366.0,92.65,,7.65,89.79,100.07,Yamaha,Manipur,Passenger Vehicle,,88.92,6.15,9,2025
22177.0,41459.0,5420.0,6306.0,2388.0,,113.19,7.0,7.01,125.64,87.98,,Uttarakhand,Passenger Vehicle,12.0,113.53,9.95,8,2020
9880.0,86088.0,9618.0,9419.0,1959.0,15352.0,96.12,4.75,4.79,116.87,88.06,Hero MotoCorp,Goa,Two-Wheeler,23.0,111.38,4.81,6,2023
18272.0,66865.0,6308.0,6708.0,3020.0,21641.0,88.36,5.25,2.69,114.62,101.71,TVS Motor,Telangana,Passenger Vehicle,13.0,97.4,3.43,4,2017
8723.0,74439.0,7904.0,4142.0,3981.0,22723.0,111.48,4.5,2.95,109.59,116.06,,Goa,Two-Wheeler,28.0,96.79,5.17,5,2015
15811.0,52826.0,6541.0,11038.0,3194.0,,96.8,4.0,3.33,96.41,84.41,,Gujarat,,26.0,92.1,6.35,3,2022
13104.0,94251.0,3474.0,,,14378.0,97.64,5.75,2.67,,,Mahindra,Telangana,Passenger Vehicle,17.0,62.4,5.69,9,2015
8630.0,40629.0,9897.0,9028.0,2732.0,18152.0,107.71,7.0,5.32,120.09,107.57,Maruti Suzuki,Rajasthan,Two-Wheeler,24.0,54.17,2.87,5,2021
8245.0,23487.0,7030.0,4004.0,5035.0,11919.0,114.44,8.0,5.67,82.21,98.91,Toyota,Himachal Pradesh,Passenger Vehicle,14.0,76.85,9.69,5,2019
26135.0,38556.0,19507.0,10104.0,2014.0,16219.0,97.06,4.25,2.22,81.31,92.72,Maruti Suzuki,Tripura,,19.0,92.41,4.46,7,2018
20580.0,55472.0,2909.0,8021.0,2209.0,7773.0,92.05,4.5,5.64,125.21,116.84,Mahindra,Chhattisgarh,Two-Wheeler,16.0,128.26,6.46,3,2019
7414.0,74624.0,10312.0,9098.0,1728.0,7979.0,92.07,5.5,6.7,117.55,88.85,Bajaj Auto,Assam,Two-Wheeler,14.0,130.09,6.21,7,2025
19699.0,35410.0,-1239.8494227784101,9110.0,,20221.0,70.07,5.5,4.6,69.73,147.73,Bajaj Auto,Puducherry,Passenger Vehicle,36.0,84.37,6.52,2,2025
17305.0,42908.0,6075.0,4702.0,2263.0,21239.0,78.62,4.0,2.49,106.22,117.44,Suzuki Motorcycle,Uttar Pradesh,Two-Wheeler,32.0,113.05,3.93,10,2024
8801.0,66671.0,,4210.0,2370.0,9552.0,89.04,4.0,6.0,100.92,86.22,Renault,Chhattisgarh,Two-Wheeler,15.0,100.67,4.99,6,2024
12210.0,53627.0,9698.0,3782.0,3358.0,28720.0,67.29,7.75,4.95,,95.55,Yamaha,Jammu & Kashmir,Two-Wheeler,12.0,81.7,6.55,3,2022
27763.0,40158.0,6009.0,5853.0,3180.0,12538.0,125.97,,7.39,107.67,89.56,Honda,Maharashtra,Two-Wheeler,23.0,109.83,7.75,1,2021
8324.0,37797.0,3217.0,5058.0,3434.0,,102.35,7.25,2.64,120.19,82.57,Tata Motors,Arunachal Pradesh,Two-Wheeler,21.0,-28.644509485956505,5.23,1,2024
11780.0,26442.0,10465.0,,2419.0,20375.0,91.07,7.0,,84.75,109.62,,Meghalaya,Passenger Vehicle,12.0,96.31,6.89,2,2024
16362.0,57118.0,8842.0,2531.0,-971.1949833657659,12951.0,127.28,8.0,6.67,112.38,,Mahindra,Telangana,Passenger Vehicle,21.0,107.19,9.08,11,2015
,20907.0,15214.0,9511.0,3303.0,18099.0,108.43,6.0,3.37,,100.52,Hero MotoCorp,,Passenger Vehicle,20.0,71.16,3.98,5,2024
,43557.0,5430.0,5670.0,3053.0,12107.0,106.07,5.5,4.07,95.05,87.61,Bajaj Auto,West Bengal,Two-Wheeler,13.0,116.75,8.99,12,2025
21982.0,53067.0,12950.0,10372.0,1964.0,14827.0,87.72,6.0,5.92,,89.78,Tata Motors,Andhra Pradesh,Passenger Vehicle,16.0,116.21,8.5,5,2022
7383.0,91097.0,4204.0,,3596.0,14014.0,73.5,6.0,3.23,126.24,82.39,Renault,Puducherry,Two-Wheeler,20.0,104.24,8.79,8,2022
,65413.0,7599.0,4907.0,4122.0,15677.0,73.06,5.5,5.64,101.69,118.52,Toyota,Manipur,Passenger Vehicle,20.0,115.33,5.09,2,2025
2487.0,71917.0,10116.0,5240.0,5681.0,6037.0,118.6,7.75,6.02,83.4,87.78,Suzuki Motorcycle,Rajasthan,Passenger Vehicle,25.0,95.66,9.19,10,2021
17220.0,147441.0,6689.0,3499.0,5301.607893256851,12825.0,123.85,4.5,2.8,,102.13,Hero MotoCorp,Jammu & Kashmir,Passenger Vehicle,,,,4,2018
7216.0,41846.0,7781.0,7931.0,3978.0,18857.0,98.74,4.5,4.85,98.78,85.1,Tata Motors,Himachal Pradesh,Passenger Vehicle,29.0,99.92,7.81,2,2015
20251.0,45810.0,,-2283.525710238763,4277.0,13489.0,101.14,7.25,5.48,85.59,109.27,Tata Motors,,Passenger Vehicle,20.0,83.47,3.08,12,2015
11316.0,,16419.0,7877.0,,12475.0,104.67,8.0,3.5,95.87,89.03,Renault,Sikkim,Two-Wheeler,,90.34,7.37,4,2019
5555.0,62778.0,13148.0,5890.0,3969.0,15840.0,93.24,7.75,,118.37,90.69,,Goa,Passenger Vehicle,10.0,84.82,8.45,12,2020
6566.0,56722.0,,3336.0,3418.0,16109.0,,4.75,4.01,85.58,99.2,Honda,Odisha,Two-Wheeler,14.0,89.31,4.15,4,2022
7231.0,73091.0,11501.0,,3849.0,11178.0,59.79,5.5,5.11,118.02,78.44,Hyundai,Jammu & Kashmir,Two-Wheeler,12.0,75.52,7.98,11,2016
14482.0,58276.0,19991.0,2224.0,3752.0,8031.0,122.3,6.0,,88.09,115.6,Royal Enfield,Andaman & Nicobar,Two-Wheeler,25.0,73.19,4.01,2,2022
11069.0,55818.0,5376.0,6972.0,2368.0,12272.0,102.69,7.0,4.61,,,Royal Enfield,Rajasthan,Passenger Vehicle,32.0,88.9,2.35,4,2020
12829.0,50107.0,2245.0,9678.0,3581.0,22120.0,102.05,7.75,7.32,95.26,117.49,Kia,Dadra & Nagar Haveli and Daman & Diu,Two-Wheeler,31.0,67.04,,4,2024
8966.0,64523.0,10767.0,6928.0,1626.0,19298.0,129.33,7.0,7.63,99.98,88.86,Yamaha,,Passenger Vehicle,11.0,73.21,2.42,2,2023
14469.0,42502.0,10808.0,9189.0,1764.0,22957.0,114.52,6.75,6.83,90.2,,Renault,Kerala,,27.0,74.67,9.9,7,2021
20153.0,66468.0,10073.0,13704.0,1018.0,6104.0,83.78,4.25,3.59,98.24,101.27,Mahindra,Mizoram,Two-Wheeler,22.0,86.97,8.32,2,2020
7860.0,34629.0,16012.0,8724.0,2347.0,20318.620250650485,103.79,5.25,2.1,88.58,,,Andhra Pradesh,Passenger Vehicle,16.0,74.62,5.37,12,2024
27959.0,95223.0,9470.0,2142.0,2086.0,24805.0,117.59,4.75,6.84,117.97,105.82,Royal Enfield,,Two-Wheeler,11.0,123.52,6.4,6,2024
16194.0,60818.0,6829.0,6223.0,3005.0,19387.0,91.44,5.25,,99.62,111.92,Hyundai,Telangana,,19.0,104.32,3.06,9,2019
11797.0,49119.0,5235.0,3885.0,1461.0,16150.0,70.49,5.5,4.38,192.79793070760883,77.13,Kia,Nagaland,Two-Wheeler,13.0,88.62,9.83,1,2025
12625.0,40809.0,8034.0,4819.0,,13251.0,99.1,4.0,2.71,108.08,110.61,Honda,Goa,Passenger Vehicle,28.0,136.64,3.14,2,2016
12705.0,40933.0,14664.0,10177.0,1679.0,14872.0,87.76,4.0,4.09,,73.36,Maruti Suzuki,Kerala,Two-Wheeler,17.0,,5.66,5,2022
11692.0,,6644.0,1693.0,3048.0,14936.0,110.19,5.0,4.28,101.79,69.92,Renault,Lakshadweep,Two-Wheeler,12.0,73.95,2.18,4,2020
19615.0,31952.0,11142.0,3933.0,,18332.0,100.26,6.5,6.23,94.85,109.01,Suzuki Motorcycle,Rajasthan,Passenger Vehicle,23.0,106.96,,8,2016
20605.0,16372.0,17225.0,10033.0,,24490.0,106.7,4.5,5.09,107.62,102.95,Toyota,,Two-Wheeler,,100.0,,3,2024
10157.0,24078.0,6892.0,12087.0,4500.0,11406.0,86.67,8.0,6.13,,121.06,Toyota,Rajasthan,Passenger Vehicle,11.0,120.54,2.97,1,2015
9237.0,64652.0,8563.0,6807.0,,24059.0,86.16,6.5,5.73,123.96,111.09,Maruti Suzuki,Rajasthan,Passenger Vehicle,28.0,66.57,9.3,9,2020
,23270.0,12038.0,1770.0,5980.0,10226.0,109.98,5.25,4.81,112.45,129.32,,Nagaland,Passenger Vehicle,18.0,87.85,2.1,11,2024
,58748.0,11260.0,3658.0,2378.0,16647.0,100.75,8.0,5.43,95.72,94.81,TVS Motor,Sikkim,Two-Wheeler,24.0,118.9,5.27,7,2018
12880.0,38794.0,12929.0,3352.0,1987.0,6024.0,92.57,8.0,,128.06,84.23,Royal Enfield,Sikkim,Passenger Vehicle,16.0,78.14,2.67,7,2021
,40014.0,7603.0,3064.0,2509.0,,107.91,5.25,,105.5,71.26,Kia,Madhya Pradesh,Passenger Vehicle,36.0,76.98,3.47,5,2015
12842.0,47726.0,9868.0,5782.0,4043.0,2937.0,102.07,8.0,3.24,88.01,84.22,Yamaha,Mizoram,Two-Wheeler,17.0,94.66,5.85,3,2024
9956.0,,,4899.0,4881.0,9435.0,96.64,6.5,6.88,82.15,107.94,Renault,Assam,Passenger Vehicle,17.0,66.24,4.39,4,2022
21995.0,13532.0,17019.0,2374.0,2689.0,28994.0,100.83,8.0,4.46,105.97,91.35,Maruti Suzuki,Mizoram,Two-Wheeler,37.0,88.55,,6,2021
5591.0,41211.0,7958.0,,2754.0,10190.0,120.37,7.5,3.53,111.46,102.64,Toyota,Tripura,Passenger Vehicle,23.0,100.17,4.53,9,2023
11090.0,42598.0,5233.0,5831.0,1111.0,18230.0,80.58,4.25,,96.54,114.27,TVS Motor,Meghalaya,Passenger Vehicle,24.0,87.46,9.61,7,2019
9385.0,49269.0,9951.0,5785.0,1734.0,20525.0,98.98,6.75,7.39,80.04,103.91,Toyota,Bihar,Two-Wheeler,,120.41,5.59,4,2021
19074.0,34591.0,17191.0,13915.0,5120.0,6231.0,107.6,7.5,4.5,117.02,78.55,Maruti Suzuki,Mizoram,Two-Wheeler,17.0,91.09,2.22,6,2015
15930.0,61474.0,9402.0,,,11001.0,86.02,7.0,3.97,89.57,113.46,Kia,Gujarat,Passenger Vehicle,12.0,115.46,5.44,3,2020
28443.0,59531.0,10752.0,3967.0,961.0,12819.0,,5.75,6.93,108.21,,Bajaj Auto,Goa,Passenger Vehicle,9.0,83.95,4.96,5,2022
17291.0,25044.0,8533.0,3296.0,1675.0,10451.0,114.24,7.75,6.92,113.35,284.7856888710981,Bajaj Auto,Kerala,Passenger Vehicle,16.0,,8.14,8,2023
13652.0,84477.0,10156.0,4095.0,1710.0,7664.0,75.19,5.25,6.0,103.75,98.97,Bajaj Auto,Jammu & Kashmir,Passenger Vehicle,10.0,127.15,2.66,6,2020
10892.0,31453.0,8222.0,3840.0,,11802.0,109.46,6.0,7.34,124.37,86.69,Bajaj Auto,Maharashtra,Two-Wheeler,19.0,66.57,9.11,12,2016
3016.0,36562.0,9544.0,5436.0,3759.0,13142.0,105.43,6.75,6.35,77.41,107.85,Honda,Jharkhand,Two-Wheeler,,81.8,6.29,11,2022
16013.0,98712.0,8678.0,5787.0,3631.0,10300.0,109.89,5.0,5.86,93.55,88.14,Maruti Suzuki,West Bengal,Two-Wheeler,25.0,112.93,5.53,4,2022
21212.0,22045.0,4631.0,7044.0,3242.0,11570.0,112.14,7.25,3.83,102.2,117.31,Royal Enfield,Himachal Pradesh,Two-Wheeler,33.0,82.92,3.35,5,2018
22483.0,17508.0,14533.0,4622.0,1448.0,18138.58609278904,122.91,6.0,2.41,128.89,89.48,Honda,West Bengal,Two-Wheeler,23.0,91.36,8.79,6,2020
12059.0,124246.0,11204.0,5308.0,1845.0,26910.0,108.66,6.75,3.75,113.59,102.77,Honda,Uttar Pradesh,Passenger Vehicle,17.0,107.9,7.93,7,2019
10612.0,33646.0,11381.0,5704.0,3969.0,7820.0,90.06,4.25,3.58,,116.45,Kia,Haryana,Passenger Vehicle,,88.08,3.29,8,2018
15396.0,97189.0,6531.0,7836.0,3630.0,10135.0,93.24,7.75,6.44,115.85,100.05,Mahindra,Haryana,Two-Wheeler,16.0,119.16,4.99,9,2017
27622.0,51942.0,7520.0,6960.0,2226.0,9247.0,62.57,7.75,6.08,104.99,91.04,Honda,Jammu & Kashmir,Two-Wheeler,22.0,86.72,2.22,3,2018
19018.0,54739.0,14980.0,6851.0,4379.0,9677.0,,,5.17,92.03,86.61,Hyundai,Uttarakhand,Passenger Vehicle,15.0,105.51,4.19,4,2024
15095.0,31434.0,12713.0,6775.0,4665.0,9697.0,87.67,6.5,3.25,96.79,98.69,Honda,Jammu & Kashmir,Two-Wheeler,19.0,130.98,6.28,11,2015
6977.0,41856.0,14972.0,5338.0,2046.0,15869.0,101.2,6.5,6.64,70.08,139.51,Yamaha,,Passenger Vehicle,17.0,123.69,3.41,1,2020
22658.0,41711.0,17432.0,11423.0,4782.0,17773.0,98.27,5.5,7.23,107.46,129.37,Toyota,Manipur,Two-Wheeler,20.0,117.38,3.58,11,2025
6637.0,29565.0,7957.0,7361.0,5759.0,27312.0,,5.25,,,111.68,Royal Enfield,Andhra Pradesh,Two-Wheeler,18.0,90.18,9.87,9,2019
7978.0,24981.0,5141.0,,3512.0,15185.0,103.96,5.75,,66.96,95.54,,Telangana,Passenger Vehicle,16.0,122.89,9.32,9,2020
8560.0,55829.0,13407.0,7294.0,3559.0,9542.0,89.42,5.0,4.78,91.28,93.31,TVS Motor,Sikkim,Passenger Vehicle,28.0,65.67,9.77,5,2018
11476.0,61949.0,7468.0,7700.0,,,113.13,5.0,2.72,117.98,122.76,Maruti Suzuki,Mizoram,Passenger Vehicle,19.0,99.89,7.05,9,2021
,,,3933.0,6137.0,22541.0,,4.25,,89.36,102.75,Toyota,Odisha,Passenger Vehicle,31.0,88.22,6.26,12,2015
9821.0,73210.0,10912.0,9113.0,3062.0,16102.0,93.43,6.25,5.52,113.31,67.12,TVS Motor,Maharashtra,Passenger Vehicle,22.0,106.18,9.99,1,2023
13175.0,,10196.0,5607.0,3450.0,23229.0,102.78,6.75,2.45,105.7,108.8,Yamaha,Haryana,Passenger Vehicle,15.0,105.71,,5,2021
,32903.0,17138.0,5143.0,3640.0,16313.0,88.12,5.0,,120.8,106.67,Maruti Suzuki,Himachal Pradesh,Two-Wheeler,14.0,80.9,6.19,1,2015
11773.0,24828.0,3690.0,3800.0,2012.0,12603.0,79.46,4.5,4.14,81.23,117.39,Kia,Uttar Pradesh,Passenger Vehicle,28.0,108.86,7.21,3,2023
6754.0,49704.0,6915.0,5325.0,5945.0,17029.0,232.69048949942513,6.75,5.45,82.47,93.85,Honda,Tripura,Two-Wheeler,25.0,118.07,8.77,11,2022
19749.0,46058.0,6384.0,4930.0,2595.0,26574.0,98.38,6.75,5.92,106.63,115.03,Mahindra,Telangana,Passenger Vehicle,21.0,133.73,6.33,3,2016
6482.0,31504.0,,,3615.0,13207.0,102.47,4.5,2.93,116.1,117.25,Maruti Suzuki,Goa,Passenger Vehicle,,75.03,6.15,3,2020
16109.0,,4822.0,9774.0,7350.0,14878.0,,7.75,6.08,87.69,112.3,Hyundai,Arunachal Pradesh,Two-Wheeler,16.0,79.11,9.11,5,2024
,92687.0,6062.0,9511.0,3407.0,15548.0,102.36,7.25,,101.14,100.1,Kia,Arunachal Pradesh,Two-Wheeler,8.0,109.73,5.09,4,2019
17335.0,48215.0,,5010.0,2093.0,11334.0,59.52,8.0,4.1,,106.63,,Andhra Pradesh,Two-Wheeler,15.0,67.62,8.72,8,2019
7743.0,35271.0,4891.0,,1527.0,13596.0,123.16,8.0,2.91,80.44,96.01,Hyundai,Manipur,Passenger Vehicle,12.0,106.76,9.33,8,2022
10064.0,47397.0,10586.0,8995.0,1469.0,,94.0,4.5,2.73,105.08,76.52,Suzuki Motorcycle,Maharashtra,Two-Wheeler,13.0,106.92,8.99,4,2023
20942.0,19064.0,10201.0,7771.0,1805.0,10589.0,116.04,6.25,3.63,116.01,114.43,Suzuki Motorcycle,Nagaland,Two-Wheeler,15.0,84.48,,5,2019
3983.0,,6350.0,7124.0,6006.0,13123.0,76.21,5.5,6.38,78.44,88.72,Toyota,Andhra Pradesh,Passenger Vehicle,16.0,94.58,3.83,1,2025
14367.0,85541.0,11775.0,6359.0,4242.0,20151.0,129.61,4.25,3.37,94.36,84.52,Mahindra,Kerala,Passenger Vehicle,15.0,71.25,7.39,11,2023
10253.0,73654.0,9902.0,8660.0,2980.0,27367.0,92.99,6.0,4.81,122.12,120.88,Tata Motors,Andaman & Nicobar,Passenger Vehicle,28.0,83.71,3.96,1,2022
15078.0,76981.0,10804.0,4320.0,1302.0,8844.0,87.03,5.5,,117.87,82.1,Honda,Sikkim,Two-Wheeler,18.0,108.31,7.3,7,2016
19715.0,83223.0,6326.0,,3430.0,10116.0,95.43,4.5,2.46,49.68,,Hero MotoCorp,West Bengal,Two-Wheeler,20.0,92.75,,7,2019
20300.0,62331.0,15964.0,,2015.0,12472.0,102.13,,3.34,90.69,124.12,Suzuki Motorcycle,Andaman & Nicobar,Passenger Vehicle,22.0,83.13,,8,2025
22784.0,37824.0,6901.0,9008.0,3275.0,18260.0,130.64,6.0,7.23,101.57,89.59,Kia,Punjab,Passenger Vehicle,8.0,148.46,8.19,8,2015
,62006.0,13657.0,11212.0,,23059.0,64.02,4.25,4.38,99.9,99.49,Kia,Odisha,Two-Wheeler,11.0,58.72,5.38,8,2020
5660.0,23410.0,11107.0,8094.0,2913.0,13531.0,130.8,5.25,6.54,91.56,94.56,Hero MotoCorp,Uttarakhand,Two-Wheeler,14.0,,8.81,8,2017
6679.0,24123.0,10439.0,6367.0,2160.0,19719.0,90.24,-1.578135834000209,,85.54,,Royal Enfield,Punjab,,16.0,75.43,3.05,4,2025
11276.0,107183.0,19407.0,11581.0,1566.0,27164.0,107.09,4.5,6.66,77.89,93.18,Honda,Madhya Pradesh,Two-Wheeler,19.0,101.35,,9,2024
9969.0,,9374.0,9803.0,4624.0,30893.473276845838,89.15,5.5,5.51,93.89,104.00258860309027,TVS Motor,Jammu & Kashmir,,11.0,75.81,4.08,8,2025
10376.0,,7661.0,6495.0,4048.0,9609.0,113.58,,4.0,96.28,98.13,,Mizoram,Two-Wheeler,16.0,123.88,5.38,11,2024
8459.0,42807.0,13941.0,2701.0,1288.0,24522.0,100.36,6.25,7.87,,86.19,Yamaha,Telangana,Two-Wheeler,18.0,76.61,8.69,10,2020
